	object_0	object_1	answer	labels	text	preds	prob: Neutral	prob: objekt1	prob: objekt2
1365	Windows 8	Windows 7	The chart below gives an idea of how much faster Windows 8 is in rendering text compared to Windows 7.	1	The chart below gives an idea of how much faster [FIRST_ENTITY] is in rendering text compared to [SECOND_ENTITY].	1	0.02206562	0.97079664	0.007137741
1366	Microsoft	Amazon	Microsoft looked like a decent bet, especially after Amazon went with Texas Instruments '   ( Nasdaq: TXN     ) processor again in the recent Kindle Fires.	0	[FIRST_ENTITY] looked like a decent bet, especially after [SECOND_ENTITY] went with Texas Instruments '   ( Nasdaq: TXN     ) processor again in the recent Kindle Fires.	0	0.5705567	0.23213132	0.19731195
1367	chocolate	soda	(2% chocolate milk is better than nothing or a soda, and is a great source of protein, calcium, some fat and several vitamins.)	1	(2% [FIRST_ENTITY] milk is better than nothing or a [SECOND_ENTITY], and is a great source of protein, calcium, some fat and several vitamins.)	1	0.023098093	0.9696332	0.007268716
1368	football	lacrosse	Should the starting quarterback for the football team be paid as much as, for lack of a better example, the starting goaltender on the lacrosse team?	0	Should the starting quarterback for the [FIRST_ENTITY] team be paid as much as, for lack of a better example, the starting goaltender on the [SECOND_ENTITY] team?	0	0.96114266	0.02645671	0.012400689
1369	Perl	Python	Perl is worse than Python because people wanted it worse.	2	[FIRST_ENTITY] is worse than [SECOND_ENTITY] because people wanted it worse.	2	0.010596453	0.009230016	0.98017347
1370	Audi	Mercedes-Benz	"The worse vehicles for this particular test were the 2012 Audi A4, 2012 Lexus IS, 2012 Lexus ES and 2012 Mercedes-Benz C Class, which rated ""poor"" in the tests."	0	"The worse vehicles for this particular test were the 2012 [FIRST_ENTITY] A4, 2012 Lexus IS, 2012 Lexus ES and 2012 [SECOND_ENTITY] C Class, which rated ""poor"" in the tests."	0	0.99181026	0.004377664	0.0038120414
1371	wii	ps3	The wii U version will be inferior to the others (except ps3 and Xbox 360.	0	The [FIRST_ENTITY] U version will be inferior to the others (except [SECOND_ENTITY] and Xbox 360.	2	0.009616947	0.0091037	0.9812794
1372	facebook	google	None of that necessarily makes 2012 facebook better or worse than 2004 google.	0	None of that necessarily makes 2012 [FIRST_ENTITY] better or worse than 2004 [SECOND_ENTITY].	0	0.93885285	0.043450747	0.017696502
1373	Toyota	Chevrolet	The Toyota Avalon Hybrid and 2014 Chevrolet Impala eAssist get better mileage still, but both combine gasoline and electric power.	0	The [FIRST_ENTITY] Avalon Hybrid and 2014 [SECOND_ENTITY] Impala eAssist get better mileage still, but both combine gasoline and electric power.	0	0.99769825	0.0010386324	0.0012631267
1374	MySQL	PostgreSQL	The GIS functions of MySQL, and even better ones of PostgreSQL, make light work of this, but I started simply.	2	The GIS functions of [FIRST_ENTITY], and even better ones of [SECOND_ENTITY], make light work of this, but I started simply.	0	0.9566849	0.027153747	0.016161365
1375	Windows XP	Windows 8	OS : Windows XP SP3 to Windows 8 (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish	0	OS : [FIRST_ENTITY] SP3 to [SECOND_ENTITY] (support all 32+64-bit) 1GHz processor or faster 512 MB RAM 80 MB Free hardisk space Bahasa yang tersedia : English, ChineseSimp, ChineseTrad, French, German, Japanese, Korean, Russian, Spanish	0	0.99849725	0.0006048656	0.0008978277
1376	Windows XP	Windows Vista	The latest release of the software supports Windows 2000, Windows XP and Windows Vista as well as Mac OS 10.3.9 and better.	0	The latest release of the software supports Windows 2000, [FIRST_ENTITY] and [SECOND_ENTITY] as well as Mac OS 10.3.9 and better.	0	0.9986247	0.000527978	0.00084736326
1377	USB	Ethernet	That means you're also stuck with local-network Wi-Fi speeds, which can be much slower than USB or Ethernet.	0	That means you're also stuck with local-network Wi-Fi speeds, which can be much slower than [FIRST_ENTITY] or [SECOND_ENTITY].	0	0.99857676	0.0005591143	0.00086415693
1378	Windows 98	Windows XP	Users of Windows 98 and previous versions will find Windows XP a change for the better, but it isn?t really much of an improvement over Windows 2000 or ME.	2	Users of [FIRST_ENTITY] and previous versions will find [SECOND_ENTITY] a change for the better, but it isn?t really much of an improvement over Windows 2000 or ME.	0	0.5188084	0.16509631	0.31609532
1379	Advil	Motrin	Oral medications: Advil, Motrin, Naproxen, and Tramadol.	0	Oral medications: [FIRST_ENTITY], [SECOND_ENTITY], Naproxen, and Tramadol.	0	0.99861157	0.00053731207	0.0008510484
1380	Dell	Hewlett-Packard	They realized they could order custom-built servers that better suited their needs and get them at lower cost rather than pay a premium for the pre-defined systems from a Dell or Hewlett-Packard that also were made by Taiwan companies such as Quanta.	0	They realized they could order custom-built servers that better suited their needs and get them at lower cost rather than pay a premium for the pre-defined systems from a [FIRST_ENTITY] or [SECOND_ENTITY] that also were made by Taiwan companies such as Quanta.	0	0.99861276	0.00053745415	0.00084971
1381	Swift	Objective-C	Swift nil is different from Objective-C nil.	0	[FIRST_ENTITY] nil is different from [SECOND_ENTITY] nil.	0	0.95754844	0.030453185	0.011998401
1382	PostgreSQL	Oracle	2. PostgreSQL can do many things faster than Oracle.	1	2. [FIRST_ENTITY] can do many things faster than [SECOND_ENTITY].	1	0.01993307	0.9731943	0.006872641
1383	Python	Java	While the Python source code browsing is only mediocre when compared with the Java support, the integrated debugging is very powerful.	1	While the [FIRST_ENTITY] source code browsing is only mediocre when compared with the [SECOND_ENTITY] support, the integrated debugging is very powerful.	2	0.0098424135	0.008896545	0.981261
1384	Python	PHP	Python is also object oriented and it's faster (as fast as PHP).	0	[FIRST_ENTITY] is also object oriented and it's faster (as fast as [SECOND_ENTITY]).	1	0.023969602	0.9686068	0.007423549
1385	NetBeans	Eclipse	(That's what NetBeans and Eclipse do.)	0	(That's what [FIRST_ENTITY] and [SECOND_ENTITY] do.)	0	0.99862134	0.00053072197	0.00084789924
1386	Audi	Mercedes-Benz	While many luxury brands have announced that they're strongly considering all-wheel drive variants of some of their high performance vehicle line ups to better compete against the likes of Audi and to fulfill demand (such as Mercedes-Benz offering 4MATIC all-wheel drive for the E63 and CLS63 AMG in left-hand drive markets), BMW have reportedly said [...]	0	While many luxury brands have announced that they're strongly considering all-wheel drive variants of some of their high performance vehicle line ups to better compete against the likes of [FIRST_ENTITY] and to fulfill demand (such as [SECOND_ENTITY] offering 4MATIC all-wheel drive for the E63 and CLS63 AMG in left-hand drive markets), BMW have reportedly said [...]	0	0.9975884	0.001103235	0.0013083614
1387	amazon	itunes	amazon MP3: Right now I'd think they are a better option than itunes.	1	[FIRST_ENTITY] MP3: Right now I'd think they are a better option than [SECOND_ENTITY].	1	0.020674739	0.97236043	0.006964857
1388	Java	PHP	I enjoy using Eclipse for GWT, Java, Python, (and even for PHP too), but at work, using Dreamweaver is just easier.	0	I enjoy using Eclipse for GWT, [FIRST_ENTITY], Python, (and even for [SECOND_ENTITY] too), but at work, using Dreamweaver is just easier.	0	0.99800235	0.00087487063	0.0011226841
1389	Java	Lisp	On a related note - the use of Kernel%sprintf 's alias format yields even better readability, since format is obviously less cryptic name than sprintf and the same name is employed in many programming languages (most notably Java and many Lisp dialects).	0	On a related note - the use of Kernel%sprintf 's alias format yields even better readability, since format is obviously less cryptic name than sprintf and the same name is employed in many programming languages (most notably [FIRST_ENTITY] and many [SECOND_ENTITY] dialects).	0	0.998018	0.00086815254	0.0011137672
1390	Python	Lisp	I know that Sun's SunStudio compiler suite now provides a variety of language 'bindings' (for want of a better term) -- if we could have documentation on how to migrate those bindings, and (more importantly) how to create our own (eg for c, c++, Python, perl, ruby, Lisp etc etc) then that would be a big win for the community.	0	I know that Sun's SunStudio compiler suite now provides a variety of language 'bindings' (for want of a better term) -- if we could have documentation on how to migrate those bindings, and (more importantly) how to create our own (eg for c, c++, [FIRST_ENTITY], perl, ruby, [SECOND_ENTITY] etc etc) then that would be a big win for the community.	0	0.9985965	0.0005467853	0.000856804
1391	AWK	Sed	Additionally, putting executable shell script and URL's in commit messages makes it harder to match & parse useful information out of the commit message body with standard unix tools (AWK,grep,Sed,..).	0	Additionally, putting executable shell script and URL's in commit messages makes it harder to match & parse useful information out of the commit message body with standard unix tools ([FIRST_ENTITY],grep,[SECOND_ENTITY],..).	0	0.99829966	0.00071487325	0.0009854658
1392	pizza	sandwich	Instead of pizza, it'll be easier to choose a salad or healthy sandwich .	2	Instead of [FIRST_ENTITY], it'll be easier to choose a salad or healthy [SECOND_ENTITY] .	2	0.036217008	0.014645996	0.94913703
1393	Microsoft	Amazon	"I find your ""trivial to design a better engine"" argument to be invalidated by the failure of Microsoft, Yahoo!, Ask, Amazon A9, and a host of startups to do so, despite lots of effort and investment."	0	"I find your ""trivial to design a better engine"" argument to be invalidated by the failure of [FIRST_ENTITY], Yahoo!, Ask, [SECOND_ENTITY] A9, and a host of startups to do so, despite lots of effort and investment."	0	0.99848026	0.00061383634	0.0009059541
1394	beer	juice	Use real ginger beer, made with actual ginger juice or extract -- the pepperier the better!	0	Use real ginger [FIRST_ENTITY], made with actual ginger [SECOND_ENTITY] or extract -- the pepperier the better!	0	0.99242544	0.003985736	0.0035888052
1395	OpenGL	Direct3D	While this might be satisfying for the couple of polygons that a software renderer can handle, it's not acceptable for hardware rendering: You expect thousands of polygons from a 3Dfx or OpenGL game (you don't expect anything from a Direct3D game), so your portal engine better deliver.	0	While this might be satisfying for the couple of polygons that a software renderer can handle, it's not acceptable for hardware rendering: You expect thousands of polygons from a 3Dfx or [FIRST_ENTITY] game (you don't expect anything from a [SECOND_ENTITY] game), so your portal engine better deliver.	0	0.78516024	0.13119267	0.08364707
1396	Dell	IBM	I would say that in my opinion, aesthetically, this laptop is quite a bit better than Dell or even IBM laptops, but of course, it's not as good as Sony's Viao series.	0	I would say that in my opinion, aesthetically, this laptop is quite a bit better than [FIRST_ENTITY] or even [SECOND_ENTITY] laptops, but of course, it's not as good as Sony's Viao series.	0	0.99853325	0.0005842798	0.0008824647
1397	Toyota	Honda	EXAMPLES Toyota Prius, Honda Insight	0	EXAMPLES [FIRST_ENTITY] Prius, [SECOND_ENTITY] Insight	0	0.9985775	0.00055877113	0.00086370565
1398	Dell	IBM	Asus, better known around these parts for their quality motherboards, is a late entrant into the mobile market which has been long dominated by players like Dell, HP, Toshiba, and IBM/Lenovo.	0	Asus, better known around these parts for their quality motherboards, is a late entrant into the mobile market which has been long dominated by players like [FIRST_ENTITY], HP, Toshiba, and [SECOND_ENTITY]/Lenovo.	0	0.99853575	0.0005844652	0.00087973557
1399	MySQL	PostgreSQL	(Far easier than getting MySQL or PostgreSQL installed on a system.)	0	(Far easier than getting [FIRST_ENTITY] or [SECOND_ENTITY] installed on a system.)	0	0.9986136	0.000535163	0.00085117546
1400	beer	tea	Solid beer but not my cup of tea.	2	Solid [FIRST_ENTITY] but not my cup of [SECOND_ENTITY].	0	0.9700734	0.01834364	0.011582896
1401	Sony	Google	luggs wrote : I've got both (roku and the original Sony Google tv with the blueray) I prefer the roku, way easier to navigate	0	luggs wrote : I've got both (roku and the original [FIRST_ENTITY] [SECOND_ENTITY] tv with the blueray) I prefer the roku, way easier to navigate	0	0.99856466	0.0005654891	0.0008699686
1402	Google	IBM	This could eventually be a billion dollar opportuntity for a Google, GE, IBM, EnerNOC, Better Place, or a new start-up.Utilities, as well as vehicle manufacturers, have a unique opportunity to lead the nation and the world into a dramatic reduction in the need for oil.	0	This could eventually be a billion dollar opportuntity for a [FIRST_ENTITY], GE, [SECOND_ENTITY], EnerNOC, Better Place, or a new start-up.Utilities, as well as vehicle manufacturers, have a unique opportunity to lead the nation and the world into a dramatic reduction in the need for oil.	0	0.998588	0.0005531489	0.00085880834
1403	Oracle	MySQL	SQL Server, Oracle, MySQL, etc.	0	SQL Server, [FIRST_ENTITY], [SECOND_ENTITY], etc.	0	0.9986124	0.0005360775	0.0008514931
1404	georgia	carolina	In the SEC east, georgia, Tennessee, Florida, South carolina, and Kentucky are solid.	0	In the SEC east, [FIRST_ENTITY], Tennessee, Florida, South [SECOND_ENTITY], and Kentucky are solid.	0	0.99833614	0.0006938078	0.00097002875
